file,H,W,low_l_p50,nor_l_p50,exposure_ratio_med,mae_rgb
0132.jpg,4032,3024,0.09389019757509232,0.5810588598251343,6.188651064551756,0.3517780303955078
0133.jpg,4032,3024,0.000894117692951113,0.33274510502815247,371.734474302616,0.3409031331539154
0134.jpg,4032,3024,0.004815686494112015,0.5752549171447754,119.42980259312627,0.524882972240448
0135.jpg,4032,3024,0.0,0.29353728890419006,293538.28890419006,0.3137918710708618
0136.jpg,4032,3024,0.0,0.23953726887702942,239538.26887702942,0.2762453258037567
0137.jpg,4032,3024,0.0,0.33650198578834534,336502.98578834534,0.36453863978385925
0138.jpg,4032,3024,0.011529413051903248,0.24313727021217346,21.086692134766178,0.2819893956184387
0139.jpg,4032,3024,0.000894117692951113,0.28740394115448,321.0806170157745,0.3167678713798523
0140.jpg,4032,3024,0.019372548907995224,0.49427059292793274,25.512702668737834,0.4415634274482727
0141.jpg,4032,3024,0.01265882421284914,0.30143530666828156,23.810465421971465,0.3309977054595947
0142.jpg,4032,3024,0.0,0.2812235355377197,281224.5355377197,0.29105570912361145
0143.jpg,4032,3024,0.003921568859368563,0.5610432028770447,143.02979067838697,0.4353545606136322
0144.jpg,4032,3024,0.03840784728527069,0.6594510078430176,17.169273603686335,0.4988253116607666
0145.jpg,4032,3024,0.0034745100419968367,0.48284706473350525,138.92869216285945,0.4265632629394531
0146.jpg,4032,3024,0.042901962995529175,0.5290235877037048,12.330723818744952,0.3722881078720093
0147.jpg,4032,3024,0.0907568708062172,0.49473726749420166,5.451188564687114,0.2850722074508667
0148.jpg,4032,3024,0.007843137718737125,0.5880353450775146,74.96507151740653,0.5017188191413879
0149.jpg,4032,3024,0.08906666934490204,0.5239412188529968,5.882518569382389,0.4150990843772888
0150.jpg,4032,3024,0.003921568859368563,0.5381255149841309,137.18727045387192,0.4199015498161316
0151.jpg,4032,3024,0.000894117692951113,0.5396823883056641,602.9189150829789,0.4007859230041504
0152.jpg,4032,3024,0.0313725508749485,0.5531882643699646,17.63234472804547,0.41562291979789734
0153.jpg,4032,3024,0.009058823809027672,0.5559922456741333,61.36910136377192,0.4228194057941437
0154.jpg,4032,3024,0.000894117692951113,0.4426235556602478,494.48755079453196,0.4332181215286255
0155.jpg,4032,3024,0.007843137718737125,0.43510979413986206,55.469550604717476,0.39074942469596863
0156.jpg,4032,3024,0.042007844895124435,0.5843137502670288,13.90932675549107,0.3561283349990845
0157.jpg,4032,3024,0.0,0.3018745183944702,301875.5183944702,0.325429767370224
0158.jpg,4032,3024,0.0,0.3127019703388214,312702.9703388214,0.33630406856536865
0159.jpg,4032,3024,0.0,0.22404314577579498,224044.14577579498,0.23613952100276947
0160.jpg,4032,3024,0.010635294951498508,0.5686941146850586,53.467407332939494,0.42888474464416504
0161.jpg,4032,3024,0.000894117692951113,0.42307841777801514,472.65227925856857,0.4347659945487976
0162.jpg,4032,3024,0.004815686494112015,0.3610196113586426,74.95206752608027,0.31518086791038513
0163.jpg,4032,3024,0.05438823625445366,0.5683059096336365,10.448885639336417,0.3906036615371704
0164.jpg,4032,3024,0.11713334172964096,0.6953137516975403,5.936045240279779,0.45424678921699524
0165.jpg,4032,3024,0.09360392391681671,0.6171294450759888,6.592927158665394,0.3803560435771942
0166.jpg,4032,3024,0.008737255819141865,0.5810078978538513,66.49025959861507,0.47166720032691956
0167.jpg,4032,3024,0.020588235929608345,0.3575725555419922,17.367014335281066,0.30701813101768494
0168.jpg,4032,3024,0.007329412270337343,0.42403531074523926,57.846174963597946,0.34015071392059326
0169.jpg,4032,3024,0.003921568859368563,0.48875296115875244,124.60047960443703,0.38678234815597534
0170.jpg,4032,3024,0.000894117692951113,0.4302588403224945,480.6740428780612,0.38687145709991455
0171.jpg,4032,3024,0.007843137718737125,0.5527059435844421,70.46114734372942,0.4270189702510834
0172.jpg,4032,3024,0.004815686494112015,0.5722039937973022,118.79639550898189,0.47928789258003235
0173.jpg,4032,3024,0.06647451221942902,0.43689805269241333,6.572330744143095,0.311594694852829
0174.jpg,4032,3024,0.03953725844621658,0.4505843222141266,11.396185363780054,0.3600166440010071
0175.jpg,4032,3024,0.0,0.2868470847606659,286848.0847606659,0.284252405166626
0176.jpg,4032,3024,0.003921568859368563,0.46181178092956543,117.73223045570853,0.3807039260864258
0177.jpg,4032,3024,0.0067137256264686584,0.3408549129962921,50.762448379525466,0.2312277853488922
0178.jpg,4032,3024,0.01265882421284914,0.3132117986679077,24.740690976578577,0.3078482151031494
0179.jpg,4032,3024,0.008737255819141865,0.4390313923358917,50.24256572737952,0.40251192450523376
0180.jpg,4032,3024,0.004815686494112015,0.3953372836112976,82.07681444382246,0.38376516103744507
