H,W,l_mean,l_std,l_p01,l_p05,l_p10,l_p50,l_p90,l_p95,l_p99,dark_frac_005,dark_frac_010,clip_frac_098,r_mean,g_mean,b_mean,r_std,g_std,b_std,rg,bg,sharp_lap_var,file
4032,3024,0.13381116092205048,0.15929551422595978,0.0,0.003921568859368563,0.0067137256264686584,0.08282745629549026,0.2710627615451813,0.5175333619117737,0.8540235161781311,0.22454441846182918,0.5966137467718569,6.26600949021584e-05,0.1635340005159378,0.12454713881015778,0.10003511607646942,0.16498063504695892,0.15139952301979065,0.14662863314151764,1.31302644967827,0.8031923803289365,0.003240135731175542,0035.jpg
4032,3024,0.03847634047269821,0.10959982872009277,0.0076078432612121105,0.008737255819141865,0.008737255819141865,0.01265882421284914,0.04682353138923645,0.11296079307794571,0.7016627192497253,0.9105133469282775,0.9467794351536911,0.00021857218967834047,0.0429999940097332,0.03260383754968643,0.043095663189888,0.11585620045661926,0.10655100643634796,0.09524106979370117,1.3188531899355147,1.3217873919541265,0.002261962741613388,0036.jpg
4032,3024,0.09846042841672897,0.23078858852386475,0.0011725490912795067,0.003921568859368563,0.0067137256264686584,0.010635294951498508,0.4360235333442688,0.8074431419372559,0.8520980477333069,0.8208150930125137,0.85232516521269,2.3784590996892584e-06,0.09828904271125793,0.0889551118016243,0.0866028219461441,0.23148193955421448,0.2147745043039322,0.2107090801000595,1.104927370594262,0.9735567370488731,0.009185297414660454,0037.jpg
4032,3024,0.14194591343402863,0.17477664351463318,0.0,0.000894117692951113,0.0027921569999307394,0.10849020630121231,0.3163333535194397,0.526607871055603,0.8356666564941406,0.3716886928382464,0.48036467191043086,0.00029320659590996895,0.15533697605133057,0.13714642822742462,0.12385274469852448,0.17836283147335052,0.17227549850940704,0.170964777469635,1.1326349903823314,0.9030701216879116,0.024395938962697983,0038.jpg
4032,3024,0.22776629030704498,0.29246968030929565,0.0011725490912795067,0.0027921569999307394,0.0067137256264686584,0.07393725216388702,0.7440980672836304,0.7720627784729004,0.8394548892974854,0.3499148019547325,0.6135561670655917,7.742294448643655e-05,0.2148902714252472,0.20501810312271118,0.20537495613098145,0.2932572662830353,0.2883135974407196,0.2932572662830353,1.048152431418194,1.0017405841837903,0.016966599971055984,0039.jpg
4032,3024,0.1661766767501831,0.27110370993614197,0.0,0.000894117692951113,0.0027921569999307394,0.01265882421284914,0.6820588111877441,0.7286118268966675,0.7968000173568726,0.6301054034653985,0.7333262635686991,2.0175894431846814e-05,0.16657450795173645,0.15812605619430542,0.17009343206882477,0.2383010983467102,0.23843835294246674,0.27104610204696655,1.0534282491609128,1.0756820253443151,0.015164431184530258,0040.jpg
4032,3024,0.05610727146267891,0.14021851122379303,0.000894117692951113,0.004815686494112015,0.0076078432612121105,0.01658039353787899,0.09424705803394318,0.24623137712478638,0.7652667164802551,0.8291492136978248,0.9066973963582347,1.0498026371042243e-05,0.054685551673173904,0.04794200509786606,0.05726754292845726,0.14438310265541077,0.1339620053768158,0.13037818670272827,1.1406575695775065,1.194513001668439,0.003017684444785118,0041.jpg
4032,3024,0.22743473947048187,0.30696961283683777,0.0027921569999307394,0.0067137256264686584,0.008121568709611893,0.02240000106394291,0.7225490212440491,0.7774510383605957,0.8384078145027161,0.6009072755259511,0.6606625337249097,2.657312925170068e-05,0.21602000296115875,0.21070076525211334,0.22214120626449585,0.2932572662830353,0.2932572662830353,0.29325732588768005,1.025245340031588,1.0542968446357985,0.021814828738570213,0042.jpg
4032,3024,0.2621621787548065,0.21001319587230682,0.0036862746346741915,0.0076078432612121105,0.03832157328724861,0.15750589966773987,0.5258353352546692,0.5420784950256348,0.6937843561172485,0.11678980523536575,0.36770255941882923,4.264823213235912e-06,0.24569734930992126,0.2295873612165451,0.2517078220844269,0.20544026792049408,0.20915250480175018,0.2440972626209259,1.070169010345352,1.0963483547278687,0.004564755596220493,0043.jpg
4032,3024,0.0335809700191021,0.11904788017272949,0.000894117692951113,0.004815686494112015,0.004815686494112015,0.01265882421284914,0.020501961931586266,0.07052157074213028,0.8855960369110107,0.9415184476568406,0.9581325585789872,0.0014219904782900815,0.032765328884124756,0.0308836679905653,0.04318765550851822,0.12242083251476288,0.1151370257139206,0.11390172690153122,1.0609254046096357,1.3983849695813975,0.008932963944971561,0044.jpg
4032,3024,0.04187370464205742,0.12960709631443024,0.007564706262201071,0.007564706262201071,0.007564706262201071,0.01265882421284914,0.049850981682538986,0.0600392185151577,0.8204353451728821,0.9013089562599731,0.9616197076824557,1.730534034601495e-05,0.041167885065078735,0.036596257239580154,0.04419293999671936,0.12950947880744934,0.12708213925361633,0.12626825273036957,1.1249172252327788,1.2075751936110488,0.00031512489658780396,0045.jpg
4032,3024,0.1301979273557663,0.21082022786140442,0.000894117692951113,0.004815686494112015,0.004815686494112015,0.05579607933759689,0.41083139181137085,0.7643215656280518,0.8358549475669861,0.488281332015831,0.6628681034528009,8.201583102376753e-05,0.1362578421831131,0.12443867325782776,0.12665939331054688,0.21573951840400696,0.1906622350215912,0.19354571402072906,1.0949791060668979,1.0178457560565752,0.0101010175421834,0046.jpg
4032,3024,0.16746976971626282,0.18912899494171143,0.0,0.0011725490912795067,0.0027921569999307394,0.07123137265443802,0.47055691480636597,0.5100510120391846,0.5538784861564636,0.40857883952191987,0.6045466460117997,0.0,0.17775876820087433,0.15921621024608612,0.13631050288677216,0.19784823060035706,0.19087429344654083,0.16230376064777374,1.1164607640476103,0.8561354810581664,0.0005121660069562495,0047.jpg
4032,3024,0.05376244708895683,0.11369200795888901,0.0027921569999307394,0.0027921569999307394,0.0027921569999307394,0.020823530852794647,0.09868235886096954,0.27510982751846313,0.6071020364761353,0.8198012133093978,0.9002512801030906,1.3942691274040481e-06,0.06907590478658676,0.0467902272939682,0.04634471610188484,0.11446840316057205,0.11167687922716141,0.10286100208759308,1.4762789689744125,0.9904787453151332,0.0007693461957387626,0048.jpg
4032,3024,0.05469423532485962,0.13622772693634033,0.007843137718737125,0.007843137718737125,0.007843137718737125,0.015172549523413181,0.08211764693260193,0.17309020459651947,0.8906784653663635,0.740285880941883,0.9296573181741833,0.0070019375419921055,0.05626095458865166,0.05284809693694115,0.05432389676570892,0.13550297915935516,0.13261161744594574,0.1309635192155838,1.064577407174671,1.0279247880153692,0.0005692521808668971,0049.jpg
4032,3024,0.10135448724031448,0.1395404040813446,0.0020666667260229588,0.0036862746346741915,0.0036862746346741915,0.015450980514287949,0.33274510502815247,0.4167019724845886,0.4911451041698456,0.6125355620643319,0.6819962456433191,0.0,0.11790309101343155,0.09309215098619461,0.08619759231805801,0.15813468396663666,0.13910438120365143,0.1125291958451271,1.2665173513239047,0.9259391416543733,0.0009894256945699453,0050.jpg
4032,3024,0.07499734312295914,0.1391650289297104,0.0076078432612121105,0.007843137718737125,0.007843137718737125,0.011529413051903248,0.24081961810588837,0.43631765246391296,0.6503373384475708,0.7106441293724279,0.8002866125230956,0.00011588836923658353,0.08271155506372452,0.06923616677522659,0.07140044122934341,0.14668187499046326,0.1324067860841751,0.13046255707740784,1.194626512263923,1.0312588535163922,0.003358077257871628,0051.jpg
4032,3024,0.050706904381513596,0.12454100698232651,0.0020666667260229588,0.0020666667260229588,0.0036862746346741915,0.0076078432612121105,0.1406039297580719,0.33330196142196655,0.655098021030426,0.8227331972526665,0.8790806976725876,0.0007742294448643655,0.05624622479081154,0.045812465250492096,0.04895200580358505,0.13006097078323364,0.12072210758924484,0.10860485583543777,1.2277443865743678,1.0685287728384447,0.00266934372484684,0052.jpg
4032,3024,0.013023811392486095,0.05679435282945633,0.0,0.0,0.0,0.0,0.003921568859368563,0.06945882737636566,0.3333960771560669,0.9439991804978164,0.958118123792727,8.201583102376753e-07,0.014001705683767796,0.012451614253222942,0.01343055721372366,0.06032026186585426,0.05401493236422539,0.05717441439628601,1.1244791976225927,1.0786134494005828,0.0005379305221140385,0053.jpg
